,sex,age,geo_niv_0,geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_0,icd10_niv_1,icd10_nom_niv_1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
3437,M,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,126.49,122.96,125.85,129.52,129.06,135.9,135.7,137.8,138.7,138.7,147.3,143.7,162.9,155.5,157.8,165.6,170.8,173.7,175.2,188.2,187.5,183.6
3438,M,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,233.79,210.62,226.64,233.57,218.41,233.7,235.2,264.0,238.2,251.3,243.8,248.3,270.7,263.0,264.6,277.3,279.2,285.2,295.0,294.2,288.5,277.0
3439,M,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,211.61,201.98,212.35,205.68,211.19,215.2,221.6,224.6,228.2,226.0,226.1,224.6,248.2,253.6,257.1,258.6,268.7,253.7,267.3,256.4,274.7,263.5
3440,M,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,231.6,212.39,221.02,211.66,212.82,219.8,225.9,234.9,232.3,222.7,229.0,232.0,228.6,247.2,252.6,253.6,252.1,253.6,255.8,265.2,255.4,241.4
3441,M,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,250.14,242.12,240.92,244.6,240.62,252.3,251.6,265.9,261.8,258.4,261.7,263.1,283.8,281.3,300.5,289.1,290.1,299.4,299.4,320.2,303.6,297.6
3442,M,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,266.85,251.35,262.5,253.71,256.81,266.9,254.5,266.4,270.4,263.8,276.2,269.2,266.0,267.4,266.7,295.2,294.0,282.1,290.9,284.1,301.7,273.8
3443,M,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,260.8,251.05,264.74,266.74,278.41,283.4,276.4,291.8,282.3,296.7,295.3,307.7,307.5,309.9,321.1,318.5,335.2,318.1,338.8,359.8,349.4,333.8
3444,M,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,204,196.95,205.78,213.13,208.42,209.9,222.2,226.0,224.3,231.2,233.5,231.4,244.1,247.3,247.1,258.2,268.6,268.4,269.7,279.1,274.0,265.2
3445,M,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,214.89,211.69,201.49,215.08,210.02,223.4,228.3,217.1,227.8,225.5,238.0,234.8,242.6,257.4,256.9,269.4,248.4,275.6,275.3,282.3,272.9,267.4
3446,M,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,194.58,191.45,186.98,195.23,190.91,196.8,192.9,196.4,197.2,193.4,209.0,216.3,214.2,226.0,226.0,231.1,229.0,243.1,259.1,257.6,253.0,247.9
3447,M,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,231.81,220.62,218.06,223.35,226.2,229.6,235.6,236.6,238.1,241.4,253.0,249.6,247.5,253.8,260.2,253.3,272.1,262.9,280.3,272.3,281.7,283.8
3448,M,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,221.57,206.29,216.72,218.99,211.53,219.1,218.2,226.1,228.8,219.9,225.9,227.4,246.4,245.4,245.7,257.8,251.5,255.9,264.4,269.6,258.5,254.6
3449,M,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,246.75,238.39,247.53,258.63,247.22,254.8,262.1,257.0,266.2,266.0,278.7,282.6,286.2,287.5,306.8,303.0,308.9,304.7,322.1,317.1,316.8,308.7
3450,M,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,282.96,261.94,275.6,275.42,280.62,273.7,284.1,283.6,282.6,286.6,293.6,296.2,322.8,311.0,316.7,330.0,326.6,341.2,342.1,347.9,333.8,340.6
3451,M,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,252.76,246.58,250.64,258.12,258.22,273.5,267.4,281.8,273.8,288.9,293.3,295.3,314.6,318.4,331.2,320.9,336.7,343.4,357.2,349.2,349.2,346.6
3452,M,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,231.9,224.21,226.18,243.35,242.38,251.8,265.2,264.6,274.0,271.9,290.8,282.6,306.2,316.8,308.4,317.9,329.8,339.1,349.6,341.7,350.6,343.5
3453,M,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,319.22,323.66,340.74,334.21,361.7,349.3,357.6,354.8,362.5,346.3,356.7,356.4,390.1,411.1,407.2,399.3,420.8,420.8,432.5,421.7,449.1,452.4
3454,M,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,178.46,172.78,177.43,186.87,178.44,188.6,186.8,196.2,193.5,197.2,201.3,205.6,218.9,220.0,228.7,226.5,231.2,239.7,240.7,251.6,247.9,246.5
3455,M,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,283.39,272.78,290.62,289.45,277.6,280.3,297.6,302.0,304.1,315.3,324.3,325.6,345.7,336.8,339.5,348.0,356.4,355.8,368.5,388.0,376.3,356.1
3456,M,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,244.59,235.93,247.84,250.93,256.29,266.5,270.2,269.7,276.0,280.6,289.6,291.4,311.9,311.0,315.9,335.6,339.0,332.8,342.7,353.0,349.5,340.2
3457,M,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,231.51,222.04,226.09,229.44,222.65,228.2,239.9,243.1,250.3,250.5,262.9,252.8,281.6,276.4,274.5,289.6,295.1,301.0,301.8,305.5,311.3,298.6
3458,M,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,248.16,255.45,240.2,237.06,251.26,247.7,251.7,261.6,261.0,257.0,297.7,284.4,311.2,313.5,298.5,315.2,337.7,330.3,338.4,341.1,351.9,351.9
3459,M,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,: ,,,167.58,175.81,182.8,188.0,173.2,172.3,194.5,203.4,196.1,178.1,188.1,176.3,,,,,,,
3460,M,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,: ,,,125.93,194.16,190.6,202.3,200.0,191.7,184.6,167.9,212.4,210.3,216.4,186.1,,,,,,,
3461,M,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,: ,,,66.15,63.22,76.6,68.5,86.4,69.1,63.6,76.5,75.7,109.2,91.9,67.1,,,,,,,
3462,M,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I,Maladies de l'appareil circulatoire ,: ,,,128.22,134.47,149.8,147.9,144.7,149.2,167.2,182.2,156.3,163.5,170.0,154.3,,,,,,,
3463,M,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,62.77,60.82,61.47,63.72,64.36,66.2,68.0,70.3,71.3,72.9,76.4,77.3,80.5,82.2,83.9,,,,,,,
3464,M,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,40.34,38.72,40.03,42.08,43.55,43.5,43.6,46.2,48.4,49.6,51.2,52.2,55.3,54.3,57.3,61.1,61.3,62.5,61.6,68.9,65.6,66.7
3465,M,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,67.15,60.55,65.21,70.7,65.23,74.4,70.9,80.3,72.8,77.9,78.6,83.8,91.2,79.1,86.5,91.3,90.4,99.3,96.8,94.7,93.1,88.0
3466,M,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,63.79,61.07,62.84,60.26,66.2,64.8,69.4,70.1,71.8,72.3,74.8,73.8,81.1,84.9,84.7,85.4,89.7,86.4,90.7,82.0,90.6,84.2
3467,M,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,71.5,69.5,71.55,69.1,70.42,72.6,74.8,74.7,76.6,70.9,77.8,82.3,77.7,87.7,92.2,90.6,92.4,87.7,87.8,95.0,95.2,92.1
3468,M,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,75.81,73.39,72.01,75.01,68.44,77.6,77.3,86.5,84.8,83.9,85.4,90.3,96.0,96.5,100.0,98.4,96.6,101.0,99.1,111.2,107.0,100.9
3469,M,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,90.44,79.46,91.18,84.8,88.91,89.4,87.5,88.1,92.4,93.7,97.0,101.2,94.8,97.7,93.9,111.3,104.7,94.3,97.3,96.8,110.0,96.7
3470,M,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,79.14,78.62,83.04,83.5,85.72,84.2,83.9,88.9,86.5,95.0,97.4,102.8,93.4,106.1,106.2,104.0,111.2,101.0,104.8,123.3,116.0,114.0
3471,M,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,61.62,59.02,65.02,66.85,64.24,66.7,72.2,71.5,74.0,78.4,80.3,80.5,85.9,84.6,89.4,93.2,92.6,98.2,90.8,98.4,95.1,92.2
3472,M,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,67.69,64.76,61.28,62.47,59.31,68.3,71.5,71.1,73.5,69.7,69.4,74.3,80.5,84.6,85.3,92.0,83.7,88.9,93.4,93.5,94.0,90.3
3473,M,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,61.74,66.8,61.56,68.63,67.39,64.7,69.6,67.3,69.4,65.9,74.1,76.4,72.7,77.0,82.0,79.9,80.6,85.0,95.5,92.8,85.0,90.6
3474,M,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,68.87,61.28,67.39,69.89,65.12,68.8,76.3,80.7,80.2,78.5,82.9,84.9,76.7,81.1,85.3,86.6,82.2,81.7,77.4,79.5,97.4,89.4
3475,M,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,64.51,60.38,60.03,64.22,61.92,64.2,63.8,67.5,71.4,70.3,73.4,72.0,82.1,82.0,77.6,82.1,80.3,84.9,84.4,87.5,84.7,85.5
3476,M,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,77.81,74.16,77.43,84.67,79.77,79.6,83.2,85.3,83.6,87.3,93.2,93.6,94.3,97.7,103.0,101.4,100.2,96.9,107.6,101.1,102.1,100.0
3477,M,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,78.54,75.72,76.36,74.2,83.72,74.9,82.7,76.7,80.8,79.1,86.8,86.8,94.6,94.0,96.2,100.7,93.8,99.7,97.9,101.6,93.7,100.4
3478,M,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,71.59,67.93,73.79,70.52,75.2,77.5,80.1,82.9,78.5,85.3,88.9,90.0,92.4,93.8,101.8,97.6,97.1,100.7,105.2,103.2,107.3,107.1
3479,M,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,66.66,64.12,64.31,74.64,70.14,74.8,76.4,80.9,78.7,83.5,91.1,92.1,96.7,100.0,98.9,104.4,99.1,103.2,100.4,97.3,101.0,101.7
3480,M,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,97.48,96.34,98.28,89.67,102.34,104.4,107.0,108.0,107.3,100.9,105.1,112.3,110.6,127.6,128.7,119.7,125.0,130.3,135.8,128.6,129.5,135.5
3481,M,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,50.93,52.34,53.67,58.1,55.05,56.5,56.4,61.6,61.7,62.8,64.6,69.6,68.1,71.6,74.9,78.0,76.0,80.1,79.3,82.6,82.6,82.6
3482,M,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,86.56,84.36,90.39,84.05,89.43,87.4,94.6,89.9,92.8,99.4,105.8,104.5,111.6,106.3,108.1,115.1,114.6,110.5,116.3,130.2,118.0,112.3
3483,M,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,73.01,75.13,70.09,78.91,81.11,77.0,83.2,85.3,87.0,90.5,99.2,93.2,100.5,107.2,102.9,109.4,109.6,108.4,107.9,113.5,112.6,112.3
3484,M,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,69.21,65.7,65.31,67.7,66.14,71.5,72.9,72.9,77.9,78.1,85.2,80.1,87.8,87.1,85.1,90.3,92.0,95.3,85.3,90.2,91.9,90.2
3485,M,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,76.26,81.37,95.95,78.38,85.48,91.1,82.4,92.8,79.7,87.3,106.5,88.3,110.3,104.8,97.5,106.9,102.4,105.6,92.3,93.7,99.2,110.5
3486,M,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,: ,,,23.52,25.6,23.3,34.3,23.3,28.6,31.5,26.8,30.8,23.7,28.2,17.1,,,,,,,
3487,M,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,: ,,,21.93,27.26,29.2,32.8,31.5,28.7,31.8,28.1,23.3,23.9,25.6,27.9,,,,,,,
3488,M,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,: ,,,10.75,16.02,13.1,10.7,19.1,15.9,8.7,12.9,12.3,17.0,16.6,9.3,,,,,,,
3489,M,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20-I25,Cardiopathies ischemiques,: ,,,36.81,41.76,46.0,47.4,44.9,43.7,54.1,48.7,46.0,46.9,50.3,42.8,,,,,,,
3490,M,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,35.57,33.84,33.64,34.47,33.65,33.2,34.6,34.5,33.4,33.5,34.3,33.8,33.8,34.5,35.0,,,,,,,
3491,M,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,25.01,23.63,23.07,24.31,24.67,24.6,23.6,24.5,24.5,25.6,25.6,25.4,26.0,26.2,27.8,29.0,26.2,26.6,25.6,27.2,24.7,23.5
3492,M,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,36.18,37.56,35.75,35.58,36.38,38.4,37.0,38.7,35.9,34.2,35.7,33.7,38.2,33.9,39.2,43.4,34.6,38.9,35.3,32.4,29.5,32.9
3493,M,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,36.13,34.14,35.62,33.75,32.73,31.1,33.6,30.5,33.5,33.7,32.4,30.1,30.4,32.9,32.6,34.2,29.0,30.8,31.3,27.2,30.6,29.1
3494,M,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,41.08,35.19,37.79,36.17,36.05,33.3,37.9,38.4,34.4,31.2,33.1,34.7,33.2,35.1,37.5,37.6,33.1,31.6,29.9,28.1,29.3,28.2
3495,M,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,42.57,40.73,39.21,41.64,38.52,41.8,42.0,43.6,43.0,39.9,39.2,42.4,43.4,42.9,42.3,46.2,39.6,42.5,40.7,44.8,39.1,32.0
3496,M,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,56.44,49.91,52.22,51.27,51.03,48.5,49.4,43.9,47.7,50.6,50.4,50.3,47.7,45.4,45.1,50.3,40.6,34.7,39.4,37.6,37.9,33.9
3497,M,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,44.35,41.07,42.65,44.27,45.5,41.7,43.8,45.8,42.2,49.5,44.5,46.2,43.4,46.6,45.6,43.1,41.4,33.8,36.9,41.1,39.0,39.3
3498,M,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,34.77,34.89,35.24,36.42,34.04,31.9,37.6,35.8,34.4,36.1,36.0,34.7,36.3,36.4,36.3,38.0,34.7,36.9,28.9,35.2,29.8,27.5
3499,M,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,37.44,36.14,33.7,33.24,30.61,34.9,36.4,34.9,34.4,31.0,30.3,33.5,33.1,34.4,34.5,37.8,31.1,34.1,34.8,31.7,29.9,29.1
3500,M,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,36.48,41.69,37.97,42.79,37.61,35.4,38.1,36.4,36.1,33.2,36.4,40.2,32.1,30.9,37.6,36.7,33.1,34.0,38.9,35.3,31.3,35.1
3501,M,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,38.15,33.15,35.59,33.22,29.27,32.9,36.0,34.5,35.7,28.7,38.5,36.8,26.6,30.0,30.1,32.0,27.0,28.0,25.7,23.7,26.6,24.7
3502,M,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,37.73,33.24,31.94,34.11,32.75,31.2,31.1,32.3,32.8,31.6,31.6,31.7,33.3,31.4,31.2,35.1,28.1,29.9,27.4,30.2,26.4,27.1
3503,M,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,47.62,43.18,44.04,49.05,43.62,44.9,45.6,45.7,43.2,44.2,44.9,42.3,44.8,46.4,46.1,46.4,37.5,38.0,38.3,34.2,35.2,35.0
3504,M,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,40.24,40.27,38.47,42.19,43.14,35.5,41.2,36.3,38.0,33.4,36.0,34.2,36.3,39.4,37.5,42.3,33.0,34.1,34.6,33.8,28.6,33.0
3505,M,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,38.8,34.31,40.52,36.36,38.27,37.1,40.5,41.0,33.9,36.8,38.7,36.9,37.4,38.6,39.6,39.3,35.8,36.1,37.0,32.2,32.2,32.0
3506,M,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I20_I23-I25,Autres cardiopathies ischemiques,38.47,35.84,38.02,40.47,35.98,36.6,40.3,39.9,38.1,37.5,41.4,41.4,37.7,42.3,43.0,44.3,35.3,37.9,37.1,32.9,33.2,32.2
