;unit;sex;age;geo_niv_0;geo_niv_1;geo_niv_2;region;icd10_niv_0;icd10_nom_niv_0;icd10_niv_1;icd10_nom_niv_1;icd10_niv_2;icd10_nom_niv_2;icd10_niv_3;maladies;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994
148731;RT;M;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;11.25;10.14;9.95;9.04;9.37;9.4;9.4;9.1;8.6;8.5;8.6;8.7;9.3;8.9;8.6;: ;: ;: ;: ;: ;: ;:
148732;RT;M;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;6.88;6.08;5.36;5.02;5.72;5.2;5.3;5.3;4.9;4.8;4.8;5;6.1;5.3;5.1;5.6;9;8.7;8.6;8;7.7;8.2
148733;RT;M;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;11.5;10.88;11.2;12.73;8.75;8.9;10;11.1;8;7.7;10.3;9.3;11.5;10.5;10.4;8.2;14.8;16.6;11.8;15.1;16.2;13.4
148734;RT;M;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;9.96;9.01;11.06;8.52;7.25;7.3;8.4;8.1;8.1;8.1;7.4;7.1;8.7;9;7.4;8.8;10.6;13;11.8;11.7;12.2;10
148735;RT;M;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;8.88;11.25;11.4;7.62;8.2;8.2;8.5;8;7.7;8.4;7.2;7.8;7.8;8.6;7.4;6.9;11.9;12.4;12.3;11.7;11.8;11.1
148736;RT;M;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;12.51;11.66;9.36;9.23;9.89;9.4;10.2;8.8;7.6;9.5;10;8.2;10.3;9.4;8.4;8.1;15.1;14.5;16.9;15.6;15.2;13.6
148737;RT;M;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;13.52;10.73;10.75;9.92;11.04;8.3;9.8;10.5;9.6;8.5;10.2;9.1;10.6;9.2;8;8.5;10.7;12.3;8.1;9.6;11.5;11.1
148738;RT;M;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;14.7;12.43;14.97;10.82;11.69;10.2;13.2;11.8;10.1;10.6;10.5;10.2;11.3;9.2;12;8.9;18.1;15.6;17.8;17.8;18.1;15.9
148739;RT;M;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;10.55;9.43;9.69;10.78;10.49;8.8;9.3;9.5;9.1;7.7;9.1;8.6;9.4;8.9;8.5;9.7;13.2;11.8;11.5;11.4;13;11.3
148740;RT;M;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;13.15;10.06;8.64;10.12;10.29;10.6;10;7.8;6.8;9.1;8.8;9.7;8.2;7.7;8.3;9.5;12.3;14.8;14.8;14.8;14.7;12.4
148741;RT;M;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;13.72;8.08;9.77;8.14;9.48;10;9.2;8.9;8.3;9.2;9.4;7.6;7.9;7.7;7.4;7.7;12.8;10;11.2;12;10.2;12.3
148742;RT;M;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;10.7;11.22;12.96;13.49;15.24;12.5;10.3;10.8;10.7;10.4;10.8;10.5;10.4;11.1;10.4;8.9;14.9;15.8;15.5;16;13.1;13.7
148743;RT;M;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;14.08;11.19;10.33;9.12;9.88;9.5;10;9.1;10;7.5;7.8;9.4;9.9;8.9;10;8.2;14.5;13.2;10.9;12.7;13.1;11.5
148744;RT;M;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;15.5;14.21;14.55;10.01;11.86;13.1;12.5;11.1;11.5;11.3;11.4;11.6;10.6;12.3;11.4;11.5;16.3;16;15.1;15.5;13.4;14
148745;RT;M;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;14.63;11.13;13.59;11.33;9.86;12.7;11.6;12.4;9.7;8.8;8.3;7.6;9.5;11.1;11;10.8;16.2;19.6;15.1;14.8;14.8;11.5
148746;RT;M;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;12.01;11.5;11.26;9.39;10.74;11.1;10.9;10;9.1;10;9.7;9.8;11.4;8.2;8.7;9.2;12.7;13.9;12.8;13.1;12.5;13.6
148747;RT;M;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;11.23;10.37;9.71;10.48;8.87;11.3;9.1;9.9;9.4;8.5;10.8;10.6;10.2;8.7;8.1;9;15.3;14.5;13.3;13.9;16.1;13.3
148748;RT;M;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;16.34;14.08;18.02;12.93;14.3;12.3;11.5;14.3;10.4;11;8.2;10;9.7;13.5;14.4;14.2;23;22.1;13.4;18.8;17.1;15.3
148749;RT;M;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;11.38;11.26;10.77;10.34;10.01;9.9;10.3;10.6;9.8;9.6;10.4;10.3;10.1;11.3;9.6;9.3;13.9;14.5;12.6;12;12.4;13.5
148750;RT;M;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;14.2;12.87;13.67;13.86;11.9;14.1;11.2;13.5;10.5;12.1;10.8;12.7;11.5;13;13.1;11.9;18.1;18.1;16.5;17.3;19;18
148751;RT;M;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;13.15;12.42;11.54;11.44;10.71;11.5;12.6;10.2;10.7;10.1;9.5;11.1;11.6;11;8.6;11.5;17.8;16.9;15.1;15.1;17.4;17.2
148752;RT;M;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;12.03;10.59;11.38;9.77;9.72;10;9.3;8.9;9.9;9.7;8.6;9.4;9.8;9.2;8.7;7.9;14.4;14.1;12.3;12.3;14;13.6
148753;RT;M;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;8.75;13.25;15.89;7.71;11.66;9.2;8;6.1;6.8;6.9;9.2;6.5;5.1;6.7;6.8;9.2;19.5;11.8;13.4;15;14.2;11.8
148754;RT;M;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;: ;: ;: ;5.39;6.76;7.6;4.3;3.8;7.1;4.3;4.8;5.3;4.8;4.4;3.4;: ;: ;: ;: ;: ;: ;:
148755;RT;M;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;: ;: ;: ;2.81;2.78;5.5;1.6;9.8;5.4;11.3;9.7;3.8;9.2;8.7;6;: ;: ;: ;: ;: ;: ;:
148756;RT;M;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;: ;: ;: ;: ;0.84;3.5;4.4;1.8;1.9;3.9;1;2;3.2;3.3;3.5;: ;: ;: ;: ;: ;: ;:
148757;RT;M;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W00-W19;Chutes;: ;: ;: ;5.93;7.46;7.3;9.6;8.4;6.2;5.8;7.4;5.9;5.4;6;7;: ;: ;: ;: ;: ;: ;:
148993;RT;M;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.99;2;2.1;2.03;2.22;2.6;2.5;2.6;2.4;2.5;2.4;2.5;3.1;2.7;3;: ;: ;: ;: ;: ;: ;:
148994;RT;M;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.14;0.86;1.26;1.22;1.1;1.2;1.4;1.3;1.2;1.1;1.3;1.5;1.8;1.6;1.3;1.4;0.6;0.8;1;1;0.8;0.8
148995;RT;M;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.38;1.38;2.46;3.22;1.53;2.2;2.9;2.6;2.9;2.5;1.8;2.6;3.4;2.3;4.3;3.7;0.8;1.1;1.5;1.5;2.3;2.7
148996;RT;M;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.7;1.38;2.45;2.45;2.35;2;3.4;3.2;1.4;2.4;2.8;2.6;2.8;3.3;3.2;3.2;1.4;1.3;1.6;1.6;1.8;1.4
148997;RT;M;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.67;2.12;1.12;2.02;2.36;2.5;2.4;2.7;1;1.7;1.4;1.9;3.3;2;2.6;3.3;1.6;0.9;0.7;1.9;1.2;1.9
148998;RT;M;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.79;1.68;2.08;2.49;1.53;2.7;1.8;2.8;2;2;2.5;2.7;3.1;2.8;2.9;2.8;1.6;1.6;1.3;1.5;1.4;1.5
148999;RT;M;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.67;2.79;3.35;2.79;2.52;2.8;2.5;3.1;2.8;2.4;2.1;1.9;2.1;3;2.9;3.2;2.6;1.4;1.9;1.2;2.3;1.2
149000;RT;M;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.63;2.64;2.52;2.26;1.89;3.6;2;2.9;1.5;2.8;2;2.7;4.5;3.6;3.2;2.9;2.3;1.8;1.4;1;1.4;3.7
149001;RT;M;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.41;1.83;2.04;1.53;2.05;1.7;1.9;2.3;2.1;1.7;2;1.8;2.8;1.6;2.4;2.5;1;1.2;1.2;1.6;2.1;2.1
149002;RT;M;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.49;0.88;1.31;1.4;1.74;1.8;1.7;1.2;1.5;1.9;2;1.9;2.7;1.2;1.9;2.3;0.9;1.1;0.5;1.6;1.7;1.1
149003;RT;M;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.52;1.2;1.54;0.88;0.88;0.6;1;0.9;1;1.1;0.9;1;1.3;1.5;1.9;1.4;0.8;0.4;0.5;1.1;1.3;1
149004;RT;M;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;3.8;1.73;1.56;2.25;3.12;2.4;2.3;2.1;2.5;3.7;1.8;2.5;2.7;1.8;3.1;1.8;1.8;2.2;1.1;1.1;0.9;1.1
149005;RT;M;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.47;2.94;2.35;3.38;3.06;2.9;2.8;3;3.6;3.4;3.2;2.7;3.9;4;3.6;3.4;2;2.2;3.2;1.9;2.5;1.8
149006;RT;M;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;3.55;4.13;4.73;3.87;4.14;5.3;3.7;4.2;5.4;4.4;3.4;4.3;4.8;4.9;5.8;5.3;3.5;2.9;3.6;4.2;3.3;4.1
149007;RT;M;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.74;2.98;2.76;2.66;3.25;3.6;3.9;3.2;3.4;3.5;3.1;4.6;3.3;2.2;2.6;3.6;2;2.3;2.1;2.7;3.4;2.9
149008;RT;M;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.08;2.23;2.31;2.46;1.84;3.1;3;3.3;2.5;3;2.8;2.2;3.6;3.4;4;3.1;1.7;1.4;1.5;1.7;1.3;2.5
149009;RT;M;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.31;1.92;1.67;1.96;2.32;2.6;2.4;2.7;2.2;2.2;1.9;2.9;1.8;2.2;2.2;2.5;1.6;1.4;1.2;1.4;1.1;1.3
149010;RT;M;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.41;0.56;1.97;2.25;1.68;2.5;1.7;2;0.8;3.4;2.8;2.6;4.3;3.4;4;4.3;1.5;1.5;2;2;1.4;1.4
149011;RT;M;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.5;1.49;1.66;1.42;1.66;1.9;2.3;1.7;2.1;2;2;1.9;2.8;2;2.5;2.5;1.2;1.1;0.7;1;0.8;1
149012;RT;M;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.57;0.91;2.13;1.22;1.37;2.5;2;2.3;2.5;3.7;1.9;1.9;3.3;1.4;3;3;1.4;1.6;1.6;1.7;1.1;1.7
149013;RT;M;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.64;2.11;2.81;2.46;3.1;3.1;2.8;3;2.4;2.9;2.7;2.5;4;3.4;2.7;2.7;2;1.3;1.7;1.7;2.7;1.7
149014;RT;M;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;1.75;2.09;2.23;2.24;2.5;2.8;2.4;2.9;2.3;2.6;2.8;3;2.9;2.3;3;2.8;1.2;1.6;1.4;1.9;1.4;1.7
149015;RT;M;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;2.5;1.89;3.18;3.21;:;3.9;6.6;3.4;3.4;3.5;3.5;6.5;1.5;3;1.5;3.8;3.9;0.8;0.8;0.8;2.4;2.4
149016;RT;M;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;: ;: ;: ;3.43;8.69;10;7.1;6.2;5.7;9.1;7.2;4.8;5.8;10.7;12.2;: ;: ;: ;: ;: ;: ;:
149017;RT;M;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;: ;: ;: ;2.25;4.45;5;4.4;3.3;4.3;5.4;10.3;4.9;7.1;6;6;: ;: ;: ;: ;: ;: ;:
149018;RT;M;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;: ;: ;: ;6.61;10.96;10.4;13.3;13.6;9.3;14.5;8.9;10.2;8.5;17.7;2.3;: ;: ;: ;: ;: ;: ;:
149019;RT;M;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;W65-W74;Noyade et submersion accidentelles;: ;: ;: ;1.48;2.98;4.8;5.3;3;3.3;3.7;4.8;1.9;5.2;5.5;3.9;: ;: ;: ;: ;: ;: ;:
149294;RT;M;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;3.56;3.68;3.48;3.5;3.61;3.4;2.8;2.5;2.3;2.3;1.9;1.5;1.7;1.4;1.5;: ;: ;: ;: ;: ;: ;:
149295;RT;M;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;2.43;2.44;2.47;2.26;2.37;2.5;2.3;1.7;1.7;1.7;1.4;1.1;1.6;1.2;1.6;1.7;1;1;0.7;0.9;0.9;0.4
149296;RT;M;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;4.6;3.22;4.76;4.45;3.53;3.1;2.6;3.7;2.3;2.9;1.8;1.4;1.5;1.8;1.8;1.5;0.8;2.3;0.5;0.6;0.6;0.6
149297;RT;M;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;4.34;4.24;3.62;3.09;2.88;4.1;4.1;3.9;1.8;3;1.6;1.6;2.1;1.5;1.6;1.7;1.6;1.4;0.9;1.4;0.5;1.2
149298;RT;M;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;4.22;3.34;4.7;3.36;4.49;4.3;2.9;2.2;3.1;2.1;2.2;1.4;1.6;2;1.5;1.5;1.2;0.9;1.2;0.9;1.5;1
149299;RT;M;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;4.07;3.27;3.12;3.37;3.7;2.9;2.8;2.7;1.6;2.1;1.8;1.2;1.7;1;1.1;1.6;1.2;1.5;1;0.6;0.8;0.7
149300;RT;M;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;3.9;4.18;4.89;3.21;3.63;4.2;3.2;3.5;3.2;2.4;1.3;1.9;1.6;1.3;0.9;1.7;1.3;0.4;0.6;1.5;0.6;0.7
149301;RT;M;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;4.02;4.4;3.52;3.9;4.4;2.6;2.5;1.3;2.5;2.8;1;1.5;2.4;0.5;2;1.3;1.4;1.3;1;0.5;0.6;1.1
149302;RT;M;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;5.6;5.38;5.66;6.08;5.37;5.9;5;5;4;3.3;3;3;2.2;2.2;2.4;2.9;1.6;1.3;1.3;1.2;0.7;0.7
149303;RT;M;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;3.59;4.29;3.67;3.58;2.97;3.9;2.9;2.5;2.3;2.8;2.2;1.5;1.3;1.2;1.1;1.9;1.5;1.1;1.5;0.3;0.4;0.6
149304;RT;M;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;3.38;4.26;4.17;3.08;4.19;2.7;3.1;1.3;2.1;1.6;1.2;0.9;2.6;0.9;1.4;1.4;0.8;0.8;0.7;0.8;0.4;1.2
149305;RT;M;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;3.8;5.52;2.07;4.67;3.29;2.4;3;3.1;2.5;2.3;1.9;1.6;2;2.3;1.3;2;1.8;1.1;0.5;0.4;0.9;0.9
149306;RT;M;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;3.02;2.66;3.18;3.43;3.69;3.4;3.1;2.1;2.2;2.3;1.7;1.1;1.2;1.1;1.1;1.4;2.2;1;0.8;0.6;1;0.5
149307;RT;M;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;4.79;5.88;4.98;6.02;4.59;5.6;3.2;2.8;3.4;3;2.5;1.8;1.8;2;1.6;1.8;1.2;0.5;1;0.4;0.8;0.5
149308;RT;M;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;V_Y_OTH;Causes externes de morbidite et mortalite ;V_Y_OTH;Accidents ;X40-X49;Intoxication accidentelle par des substances nocives et exposition e ces substances;2.86;4.93;4.26;4.74;3.59;4.4;2;2.6;1.9;2.6;2;2.3;1.2;1.3;1.6;2;1.5;2;0.9;0.5;0.8;0.4
