,sex,age,geo_niv_0,geo_niv_1,nom_geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_1,icd10_niv_1,icd10_nom_niv_1.1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
859,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.3,0.3,0.23,0.3,0.08,0.5,0.4,0.3,0.1,0.3,0.4,0.3,0.5,0.6,0.5,0.5,0.4,0.5,0.8,0.5,0.7,0.9
860,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.13,0.13,0.13,0.26,,0.1,0.1,0.5,0.3,0.3,0.3,0.7,0.4,0.3,0.4,0.4,0.8,0.5,0.5,1.0,0.4,1.1
861,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.12,,0.12,0.35,0.35,0.1,0.1,0.2,0.1,0.5,0.4,0.1,0.4,0.7,0.6,0.7,0.2,0.4,0.5,0.4,0.6,0.7
862,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.43,0.19,0.33,0.38,0.29,0.6,0.3,0.6,0.2,0.5,0.4,0.4,0.8,0.5,0.5,0.5,0.7,0.5,0.6,0.8,0.8,1.3
863,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.17,0.33,,0.08,0.17,0.1,0.2,0.2,0.3,0.6,0.4,0.4,0.4,0.4,0.2,0.5,0.6,0.4,0.5,0.6,1.0,1.2
864,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.1,0.1,0.42,,0.11,0.2,0.4,0.1,,0.3,0.4,0.3,0.1,0.6,0.4,0.2,0.6,0.8,0.5,0.7,0.7,1.3
865,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.33,,0.67,0.33,0.33,0.2,0.5,0.7,,0.7,,0.9,,0.3,0.2,0.5,0.2,0.2,0.7,0.9,1.4,2.0
866,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.31,0.11,0.32,0.16,0.27,0.1,0.3,0.2,0.5,0.6,0.5,0.2,0.4,0.5,0.5,0.5,0.5,0.4,0.7,0.6,0.7,0.7
867,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.18,0.18,0.18,0.36,0.36,0.4,0.2,0.4,0.4,0.5,0.1,0.2,0.3,0.2,0.3,0.7,0.7,0.5,0.2,0.5,0.7,0.5
868,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,0.22,0.22,0.33,0.22,0.2,0.1,,0.1,,0.1,0.3,,0.3,0.6,0.2,0.4,0.4,0.1,1.0,0.1,1.0
869,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.23,0.11,0.12,0.06,,0.3,0.2,0.3,0.4,0.2,0.2,0.4,0.2,0.3,0.4,0.5,0.1,0.3,0.3,0.4,0.3,0.9
870,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.13,0.07,0.13,0.2,0.2,0.3,0.1,0.2,0.3,0.5,0.3,0.3,0.5,0.4,0.1,0.1,0.3,0.4,0.2,0.5,0.4,0.8
871,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,0.26,0.26,0.52,0.52,0.3,0.5,,,,,0.3,,0.3,0.8,0.3,0.3,0.3,,0.5,0.8,0.5
872,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.18,0.24,0.15,0.34,0.15,0.3,0.4,0.2,0.2,0.4,0.2,0.3,0.1,0.2,0.3,0.4,0.4,0.4,0.6,0.5,0.4,1.1
873,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,0.14,0.14,,,0.3,0.4,0.3,0.7,0.4,0.3,,,0.1,0.4,0.4,0.3,0.3,0.4,0.9,1.2,1.0
874,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.14,0.28,0.07,0.14,0.14,0.2,0.3,0.6,0.2,0.1,0.4,0.3,0.4,0.6,0.3,0.2,0.4,0.3,0.5,0.3,0.5,0.5
875,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,0.15,0.08,0.08,0.16,0.19,0.2,0.3,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.4,0.3,0.2,0.3,0.3
876,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,0.6,,,,,,,0.6,,,0.7,,,0.7,,,0.8,,,,0.8
877,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,,,0.43,,,0.8,1.3,0.4,0.4,,,,,,,,,,,,
878,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,,,0.48,,,,,,,,1.0,,0.5,1.0,,,,,,,
879,F,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,,,0.82,,2.6,,2.7,,1.9,1.0,,,,,,,,,,,
880,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R95,Syndrome de la mort subite du nourrisson,,,,,0.47,,0.9,1.0,0.7,0.2,0.5,0.5,,0.3,,,,,,,,
881,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,46.74,36.3,49.12,40.29,30.49,29.4,27.3,25.7,24.8,25.2,25.7,23.9,31.3,31.7,30.5,31.0,27.3,30.9,24.4,25.2,26.7,24.0
882,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,36.8,37.39,45.87,32.02,28.13,22.9,25.8,20.7,20.1,17.5,24.6,14.1,14.6,13.7,13.8,15.6,8.9,13.3,10.8,9.7,10.9,10.5
883,F,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,23.62,36.92,32.26,23.77,22.19,19.2,18.6,16.5,13.2,12.8,14.7,11.9,12.8,14.2,11.4,12.0,9.5,11.9,9.4,9.5,8.0,10.5
884,F,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,25.58,40.47,53.34,79.21,29.41,26.5,16.6,19.4,19.6,14.5,15.4,19.5,14.1,12.5,14.0,13.9,11.5,13.5,11.9,16.5,15.7,11.0
885,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,30.36,30.73,37.52,33.54,22.48,21.0,19.8,15.6,12.2,11.1,13.6,12.9,17.5,17.8,17.6,13.9,9.7,12.1,21.8,9.2,10.5,9.1
886,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,37.8,38.44,35.57,41.61,29.3,37.2,21.5,22.2,16.3,15.3,15.6,14.2,12.7,17.0,14.9,12.5,6.6,11.0,8.1,9.9,8.3,8.2
887,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,41.04,45.03,47.6,59.26,29.77,29.3,20.4,19.6,18.0,17.0,26.2,18.1,19.7,18.9,17.3,18.5,12.6,17.5,11.9,13.0,12.1,14.8
888,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,24.03,31.83,37.79,30.08,21.41,18.3,15.7,14.8,14.8,15.6,14.1,12.0,13.0,14.1,14.8,10.5,7.7,12.3,7.9,9.8,8.8,10.9
889,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,22.08,26.63,68.81,24.61,26.17,26.1,17.4,16.7,14.6,15.0,20.7,12.0,47.9,25.0,33.4,24.6,19.6,14.1,9.1,10.7,9.0,10.8
890,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,24.27,28.61,64.9,23.82,29.6,39.2,16.7,14.2,12.6,14.0,13.1,13.3,15.8,11.6,13.9,12.1,10.9,11.9,10.0,11.2,10.7,8.4
891,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,17.83,23.69,31.7,21.55,20.26,18.3,15.8,15.2,13.6,14.1,14.9,12.2,12.6,11.3,13.1,14.2,8.8,9.5,7.9,9.7,11.5,10.3
892,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,20.54,28.07,32.63,28.55,23.67,20.0,17.6,19.8,16.5,14.3,14.1,13.5,14.6,12.6,14.4,14.9,8.9,14.0,10.3,11.6,9.7,9.4
893,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,19.81,22.45,26.65,20.5,21.7,17.9,16.2,18.1,12.6,12.3,12.0,11.2,11.1,11.7,11.8,12.0,7.3,11.3,9.2,9.1,9.8,7.6
894,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,22.11,19.07,29.18,28.2,18.84,22.5,18.2,16.3,13.0,14.0,13.8,12.3,14.0,15.2,10.5,12.2,10.7,13.3,9.7,8.0,7.3,6.4
895,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,27.76,35.8,45.71,46.98,27.11,30.9,28.4,18.3,19.0,17.0,18.2,15.0,15.1,14.1,18.1,18.8,11.0,16.9,13.2,10.5,11.0,12.6
896,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,41.24,40.15,89.26,54.65,23.41,31.1,15.5,14.5,14.8,17.6,15.7,18.3,19.4,19.9,18.6,20.7,15.6,20.4,15.0,16.0,18.5,13.2
897,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,77.63,27.02,69.45,42.38,16.96,19.0,17.7,16.2,11.2,10.0,13.5,12.5,13.4,14.0,10.5,12.7,9.2,12.0,10.3,9.5,9.7,11.6
898,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,46.11,30.19,35.36,27.07,36.33,20.5,23.1,19.3,18.1,17.0,22.7,15.0,17.7,16.5,14.7,15.5,9.7,13.6,10.3,11.9,10.0,10.0
899,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,44.1,27.21,47.16,34.78,67.56,76.0,21.9,16.0,17.2,16.7,15.5,15.8,14.2,19.2,20.0,15.1,12.6,14.1,10.4,10.2,10.1,7.9
900,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,43.24,37.75,29.94,35.77,23.48,28.8,16.2,15.1,13.4,12.1,12.1,11.5,11.7,20.1,12.0,13.8,9.9,16.1,11.4,12.9,11.3,14.1
901,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,33.5,35.97,35.26,37.98,44.28,84.7,24.8,19.4,16.3,15.1,15.5,17.0,18.1,17.8,33.3,20.4,14.9,18.6,15.3,15.9,12.5,16.2
902,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,47.96,40.14,24.38,36.95,26.72,24.6,14.0,18.0,14.9,15.1,14.7,16.3,14.5,16.9,14.4,24.8,8.9,24.1,25.7,24.2,26.6,32.1
903,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,,,,36.61,37.06,28.4,25.2,23.6,21.2,8.5,15.8,13.8,10.4,19.8,16.4,,,,,,,
904,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,,,,251.4,16.62,20.3,31.1,15.0,12.2,16.0,20.8,10.9,14.4,10.1,18.5,,,,,,,
905,F,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,,,,32.12,17.51,36.8,13.1,19.7,25.7,26.5,12.8,18.3,11.6,18.8,41.8,,,,,,,
906,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,,,,18.98,9.79,7.1,6.9,7.4,6.8,4.9,5.8,3.6,4.4,2.6,3.7,,,,,,,
907,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.94,0.72,0.86,0.84,0.81,0.9,0.9,0.8,0.9,0.9,1.2,0.7,0.9,1.0,1.0,1.0,0.7,1.0,0.8,0.7,0.6,0.9
908,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.87,1.02,1.75,2.47,1.75,1.3,1.2,0.9,1.9,1.6,1.3,1.2,1.3,1.0,2.0,1.7,0.9,1.3,1.3,1.6,1.5,0.4
909,F,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.61,1.42,1.52,0.61,0.81,0.7,2.0,1.6,1.4,1.2,1.3,1.5,1.8,1.5,2.2,1.9,1.9,1.4,1.3,1.1,1.3,1.5
910,F,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.04,1.56,1.36,1.15,1.16,1.4,0.4,1.6,1.8,1.6,1.9,2.0,1.5,2.4,2.1,2.6,1.5,1.8,1.0,0.9,0.7,0.7
911,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.5,1.28,0.91,1.67,1.82,1.6,1.8,2.1,1.5,1.5,1.6,1.9,1.6,1.5,2.1,1.7,1.1,2.2,1.4,1.6,1.5,2.2
912,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.71,1.31,1.18,1.97,0.92,2.1,2.1,2.2,2.0,2.3,1.2,1.5,1.6,1.8,1.8,1.5,1.6,1.8,1.8,1.2,1.4,2.2
913,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.42,1.77,2.13,1.54,1.89,1.5,1.7,1.5,2.6,2.4,2.5,2.3,2.0,2.5,3.1,2.2,1.6,2.2,2.5,1.9,2.4,2.1
914,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.95,1.19,1.34,1.53,1.39,1.4,1.0,1.8,1.6,1.3,1.8,1.6,2.0,1.9,1.6,1.5,2.0,1.5,1.3,1.4,1.6,1.4
915,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.76,1.34,0.92,1.58,1.74,2.0,1.3,1.6,1.7,1.7,2.3,1.6,2.4,2.4,1.6,2.6,2.4,1.9,1.4,1.7,2.0,1.5
916,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.76,1.04,1.57,1.47,1.9,1.2,1.7,1.8,2.2,1.6,1.3,2.2,2.2,2.2,2.6,2.6,1.6,2.4,1.6,2.4,2.1,1.2
917,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.17,0.83,2.0,1.17,1.67,0.7,2.0,2.0,2.0,1.2,2.1,1.5,2.1,1.6,1.2,2.1,2.1,0.9,1.9,2.5,1.9,1.6
918,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.36,1.26,2.07,1.23,0.97,1.1,1.2,1.8,1.6,1.3,1.4,1.4,2.0,2.3,1.4,1.6,1.3,1.8,1.3,1.3,1.6,1.4
